source_label,source_id,cve_id,relationship_cve_id,severity,exploitability,all_properties
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,HIGH,,"{""severity"": ""HIGH"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,MEDIUM,,"{""severity"": ""MEDIUM"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,LOW,,"{""severity"": ""LOW"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
Device,,,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:33.104000000+00:00""}"
